,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
72,4488204,203.54667,0,0,22050,1,0.14626,192.30766,-6.693,115.579,0.883,4,0.708,0,0.807,1,0.677,3.15,4.12,1.0,1.0,0.402,0.71,203547,0.763,9.63e-05,0.0581,0.0279,0.508,Bob Seger,Still The Same,rock
73,5534256,250.98667,0,0,22050,1,1.02943,239.46739,-9.072,118.852,0.803,4,0.237,4,0.716,1,0.671,3.15,4.12,1.0,1.0,0.127,0.5,250987,0.748,0.0,0.447,0.0363,0.514,Journey,Don't Stop Believin',rock
74,5082084,230.48,0,0,22050,1,0.15723,213.31011,-9.937,80.544,0.013,4,0.876,4,0.13,0,0.48,3.15,4.12,1.0,1.0,0.00249,0.545,230480,0.64,0.0304,0.196,0.224,0.606,ZZ Top,La Grange - 2005 Remastered Version,rock
75,6079038,275.69333,0,0,22050,1,0.0,263.05306,-5.591,90.172,0.279,4,0.987,7,0.631,1,0.637,3.15,4.12,1.0,1.0,0.151,0.384,275693,0.846,7.73e-05,0.0913,0.0365,0.272,Whitesnake,Here I Go Again 87 - 2017 Remastered Version,rock
76,6513570,295.4,0,0,22050,1,0.36141,289.12907,-9.558,147.245,0.915,4,1.0,0,1.0,1,0.656,3.15,4.12,1.0,1.0,0.0589,0.586,295400,0.7,0.00125,0.0318,0.0363,0.897,The Knack,My Sharona,rock
77,7340592,332.90667,0,0,22050,1,0.47605,326.72798,-13.079,119.774,0.827,4,1.0,2,0.735,1,0.66,3.15,4.12,1.0,1.0,0.25,0.766,332907,0.446,0.000704,0.318,0.0867,0.743,Free,All Right Now,rock
78,4815720,218.4,0,0,22050,1,0.16304,208.14948,-12.062,135.68,0.976,4,0.927,5,0.56,1,0.41,3.15,4.12,1.0,1.0,0.0219,0.597,218400,0.812,0.00106,0.102,0.0315,0.823,Fleetwood Mac,Go Your Own Way,rock
79,3666180,166.26667,0,0,22050,1,0.37333,156.21224,-9.192,93.584,0.277,4,1.0,9,0.586,1,0.666,3.15,4.12,1.0,1.0,0.0382,0.476,166267,0.717,7.61e-05,0.0818,0.0949,0.753,Led Zeppelin,Good Times Bad Times,rock
80,5114130,231.93333,0,0,22050,1,0.64476,224.92009,-4.881,135.653,0.915,4,1.0,11,0.84,0,0.548,3.15,4.12,1.0,1.0,0.214,0.668,231933,0.906,0.00229,0.135,0.17,0.507,AC/DC,Dirty Deeds Done Dirt Cheap,rock
81,12324480,558.93333,0,0,22050,1,0.14494,533.67002,-7.838,117.418,0.187,4,0.996,7,0.259,1,0.358,3.15,4.12,1.0,1.0,0.0119,0.279,558933,0.852,0.076,0.0624,0.0511,0.438,Lynyrd Skynyrd,Free Bird,rock
82,3304854,149.88,0,0,22050,1,0.5171,139.55193,-13.061,140.208,0.464,4,0.969,7,0.94,1,0.95,3.15,4.12,1.0,1.0,0.251,0.513,149880,0.396,0.177,0.11,0.0299,0.229,Bob Dylan,Knockin' On Heaven's Door - Remastered,rock
83,7016898,318.22667,0,0,22050,1,0.22671,309.16209,-6.472,108.808,0.226,4,0.696,2,0.755,1,0.712,3.15,4.12,1.0,1.0,0.0404,0.285,318227,0.846,0.0,0.182,0.0438,0.287,Pearl Jam,Jeremy,rock
84,5042100,228.66667,0,0,22050,1,0.57651,223.10313,-3.605,128.662,0.859,4,1.0,0,0.874,1,0.636,3.15,4.12,1.0,1.0,0.228,0.638,228667,0.931,0.000295,0.0524,0.0363,0.965,The Rolling Stones,Brown Sugar,rock
85,4195086,190.25333,0,0,22050,1,0.0,187.0019,-4.801,108.748,0.739,4,1.0,1,0.52,1,0.523,3.15,4.12,1.0,1.0,0.405,0.425,190253,0.903,0.0128,0.117,0.0732,0.769,The Doors,Touch Me,rock
86,4263294,193.34667,0,0,22050,1,0.24308,182.47982,-7.781,118.731,0.78,4,0.995,9,0.808,1,0.643,3.15,4.12,1.0,1.0,0.0373,0.672,193347,0.72,9.38e-06,0.0371,0.035,0.828,Fleetwood Mac,Don't Stop - 2004 Remaster For Digital; 2004 Remaster,rock
87,5828550,264.33333,0,0,22050,1,0.4405,253.19619,-6.043,169.776,0.403,4,0.95,9,0.671,1,0.313,3.15,4.12,1.0,1.0,0.00072,0.467,264333,0.955,0.426,0.494,0.0462,0.68,Tom Petty and the Heartbreakers,Runnin' Down A Dream,rock
88,7024836,318.58667,0,0,22050,1,0.0,309.09243,-5.325,105.495,0.466,4,0.989,6,0.412,1,0.481,3.15,4.12,1.0,1.0,0.000203,0.354,318587,0.825,6.95e-05,0.0758,0.0406,0.16,Soundgarden,Black Hole Sun,rock
89,5521320,250.4,0,0,22050,1,0.23039,243.10132,-8.089,115.152,0.884,4,1.0,2,0.896,1,0.676,3.15,4.12,1.0,1.0,0.389,0.691,250400,0.592,3.29e-05,0.124,0.0366,0.736,Cream,Sunshine Of Your Love,rock
90,5793604,262.74848,0,0,22050,1,0.0,253.52707,-8.56,163.503,0.567,4,0.929,9,0.376,0,0.27,3.15,4.12,1.0,1.0,0.262,0.525,262748,0.929,2.9e-05,0.0754,0.0784,0.556,Led Zeppelin,D'yer Mak'er,rock
91,7536102,341.77333,0,0,22050,1,0.42853,334.11773,-6.452,74.386,0.017,4,0.984,7,0.815,1,0.78,3.15,4.12,1.0,1.0,0.669,0.371,341773,0.404,0.00453,0.0805,0.0255,0.153,The Rolling Stones,Wild Horses,rock
92,3989794,180.94304,0,0,22050,1,0.0,171.01497,-8.89,124.011,0.516,4,1.0,2,0.333,1,0.443,3.15,4.12,1.0,1.0,0.0192,0.543,180943,0.715,0.0,0.256,0.0356,0.468,The Who,Pinball Wizard,rock
93,9476208,429.76,0,0,22050,1,0.21723,422.08073,-5.787,124.618,0.387,4,1.0,3,0.583,0,0.588,3.15,4.12,1.0,1.0,0.369,0.413,429760,0.725,2.16e-05,0.0905,0.0324,0.44,The Doors,Light My Fire,rock
94,11397498,516.89333,0,0,22050,1,1.21234,507.54757,-11.709,138.45,0.535,4,0.814,4,0.0,0,0.134,3.15,4.12,1.0,1.0,0.699,0.531,516893,0.481,0.0,0.0842,0.06,0.491,Don McLean,American Pie,rock
